year,month,day,hour,generation,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations,system size,normalized power
2022,9,10,3,0.0,13.7,13.7,13.7,100.0,0.0,0.0,None,0.0,0.0,19.8,3.6,40.0,1015.6,98.3,1.0,0,0.0,0,10,Overcast,cloudy,33393099999,772.0,0.0
2022,9,10,4,0.0,12.2,12.2,11.2,93.61,0.0,0.0,None,0.0,0.0,19.8,10.8,91.0,1016.0,98.7,24.1,0,0.0,0,10,Overcast,cloudy,remote,864.0,0.0
2022,9,10,5,0.0,12.3,12.3,11.3,93.61,0.0,0.0,None,0.0,0.0,20.9,11.5,91.4,1016.0,97.8,24.1,0,0.0,0,10,Overcast,cloudy,remote,864.0,0.0
2022,9,10,6,0.0,12.2,12.2,11.8,97.48,0.0,0.0,None,0.0,0.0,21.2,6.0,80.0,1015.5,100.0,2.7,0,0.0,0,10,Overcast,cloudy,33177099999.3339,852.0,0.0
2022,9,10,7,0.0,12.4,12.4,11.4,93.62,0.0,0.0,None,0.0,0.0,20.9,10.8,92.8,1015.0,100.0,24.1,0,0.0,0,10,Overcast,cloudy,remote,864.0,0.0
2022,9,10,8,4.0,12.7,12.7,11.5,92.4,0.0,0.0,None,0.0,0.0,21.2,11.5,89.6,1014.0,100.0,24.1,25,0.1,0,10,Overcast,cloudy,remote,864.0,0.004629629629629629
2022,9,10,9,23.0,12.2,12.2,12.2,100.0,0.089,100.0,rain,0.0,0.0,21.2,7.6,78.0,1014.3,100.0,0.6,101,0.4,1,10,"Rain, Overcast",rain,33177099999.3339,852.0,0.02699530516431925
2022,9,10,10,22.0,12.6,12.6,11.7,94.25,0.0,0.0,rain,0.0,0.0,23.4,12.6,90.0,1014.0,100.0,18.6,103,0.4,1,10,Overcast,cloudy,remote,864.0,0.02546296296296296
2022,9,10,11,59.0,13.7,13.7,12.1,90.06,0.0,0.0,rain,0.0,0.0,27.4,14.8,102.7,1014.0,100.0,10.8,83,0.3,1,10,Overcast,cloudy,remote,864.0,0.06828703703703703
2022,9,10,12,61.0,12.5,12.5,11.7,94.81,0.0,0.0,rain,0.0,0.0,27.4,7.6,52.0,1013.0,100.0,3.3,46,0.2,0,10,Overcast,cloudy,33177099999.3339,852.0,0.0715962441314554
2022,9,10,13,48.0,13.3,13.3,12.4,94.28,0.0,0.0,rain,0.0,0.0,23.8,12.6,78.6,1012.0,100.0,10.3,75,0.3,1,10,Overcast,cloudy,remote,864.0,0.05555555555555555
2022,9,10,14,82.0,13.7,13.7,13.0,95.54,0.0,0.0,rain,0.0,0.0,26.6,12.2,65.4,1012.0,100.0,9.6,33,0.1,0,10,Overcast,cloudy,remote,864.0,0.09490740740740741
2022,9,10,15,93.0,13.2,13.2,12.6,96.15,0.0,0.0,rain,0.0,0.0,25.6,12.6,66.5,1011.0,100.0,7.4,13,0.0,0,10,Overcast,cloudy,remote,864.0,0.1076388888888889
2022,9,10,16,56.0,13.0,13.0,12.4,96.15,0.0,0.0,None,0.0,0.0,24.5,9.0,63.8,1010.0,100.0,1.8,45,0.2,0,10,Overcast,cloudy,remote,864.0,0.06481481481481481
2022,9,10,17,36.0,12.8,12.8,12.3,96.77,0.0,0.0,rain,0.0,0.0,16.6,7.6,12.2,1010.0,100.0,4.2,41,0.1,0,10,Overcast,cloudy,remote,864.0,0.041666666666666664
2022,9,10,18,32.0,11.5,11.5,10.9,95.69,0.0,0.0,rain,0.0,0.0,21.2,8.8,337.0,1010.7,100.0,6.7,16,0.1,0,10,Overcast,cloudy,33177099999.3339,852.0,0.03755868544600939
2022,9,10,19,15.0,12.2,12.2,11.4,94.86,0.0,0.0,rain,0.0,0.0,22.7,11.9,352.2,1009.0,100.0,0.3,3,0.0,0,10,Overcast,fog,remote,864.0,0.017361111111111112
2022,9,10,20,2.0,11.9,11.9,11.1,94.85,0.0,0.0,None,0.0,0.0,22.0,11.5,320.3,1010.0,100.0,0.4,1,0.0,0,10,Overcast,fog,remote,864.0,0.0023148148148148147
2022,9,10,21,0.0,11.3,11.3,10.2,93.09,28.545,100.0,rain,0.0,0.0,21.2,10.8,312.0,1010.4,100.0,10.0,0,0.0,0,10,"Rain, Overcast",rain,33177099999.3339,852.0,0.0
2022,9,10,22,0.0,11.1,11.1,10.3,94.81,0.0,0.0,None,0.0,0.0,28.4,15.5,291.1,1010.0,100.0,14.2,0,0.0,0,10,Overcast,cloudy,remote,864.0,0.0
2022,9,10,23,0.0,11.0,11.0,9.9,92.93,0.0,0.0,None,0.0,0.0,31.0,16.6,284.9,1010.0,100.0,24.1,0,0.0,0,10,Overcast,cloudy,remote,864.0,0.0
2022,9,11,0,0.0,11.0,11.0,9.9,92.65,0.0,0.0,None,0.0,0.0,30.6,9.2,276.0,1010.4,100.0,10.0,0,0.0,0,10,Overcast,cloudy,33177099999.3339,852.0,0.0
2022,9,11,1,0.0,11.1,11.1,10.4,95.45,0.0,0.0,None,0.0,0.0,26.6,13.7,265.6,1011.0,92.2,24.1,0,0.0,0,10,Overcast,cloudy,remote,864.0,0.0
2022,9,11,2,0.0,11.2,11.2,10.6,96.09,0.0,0.0,None,0.0,0.0,24.8,12.2,267.4,1010.0,86.9,24.1,0,0.0,0,10,Partially cloudy,partly-cloudy-night,remote,864.0,0.0
2022,9,11,3,0.0,11.0,11.0,9.1,87.95,0.0,0.0,None,0.0,0.0,22.3,8.8,270.0,1009.9,100.0,9.1,0,0.0,0,10,Overcast,cloudy,33177099999.3339,852.0,0.0
2022,9,11,4,0.0,11.6,11.6,11.1,96.74,0.0,0.0,None,0.0,0.0,22.3,11.9,250.5,1010.0,95.7,11.3,0,0.0,0,10,Overcast,cloudy,remote,864.0,0.0
2022,9,11,5,0.0,11.7,11.7,11.1,96.11,0.0,0.0,None,0.0,0.0,22.0,11.2,245.2,1009.0,96.4,14.8,0,0.0,0,10,Overcast,cloudy,remote,864.0,0.0
2022,9,11,6,0.0,11.2,11.2,9.2,87.18,0.0,0.0,rain,0.0,0.0,21.2,10.8,242.0,1009.3,100.0,8.7,0,0.0,0,10,Overcast,cloudy,33177099999.3339,852.0,0.0
2022,9,11,7,0.0,12.0,12.0,11.3,95.48,0.0,0.0,rain,0.0,0.0,22.7,12.2,235.3,1009.0,100.0,24.1,0,0.0,0,10,Overcast,cloudy,remote,864.0,0.0
2022,9,11,8,4.0,12.2,12.2,11.6,96.12,0.0,0.0,None,0.0,0.0,23.0,11.9,235.7,1009.0,100.0,24.1,5,0.0,0,10,Overcast,cloudy,remote,864.0,0.004629629629629629
2022,9,11,9,20.0,12.2,12.2,11.2,93.48,0.0,0.0,None,0.0,0.0,22.3,10.4,248.0,1008.9,100.0,10.0,32,0.1,0,10,Overcast,cloudy,33177099999.3339,852.0,0.023474178403755867
2022,9,11,10,29.0,12.9,12.9,12.1,94.89,0.0,0.0,None,0.0,0.0,27.0,12.2,244.0,1009.0,100.0,24.1,54,0.2,1,10,Overcast,cloudy,remote,864.0,0.03356481481481482
2022,9,11,11,35.0,13.6,13.6,12.2,91.25,0.0,0.0,rain,0.0,0.0,28.1,15.5,262.5,1009.0,99.9,24.1,130,0.5,1,10,Overcast,cloudy,remote,864.0,0.04050925925925926
2022,9,11,12,41.0,13.5,13.5,11.5,87.38,0.0,0.0,rain,0.0,0.0,35.3,14.0,264.0,1008.3,100.0,6.7,157,0.6,2,10,Overcast,cloudy,33177099999.3339,852.0,0.04812206572769953
2022,9,11,13,32.0,14.5,14.5,11.5,82.19,0.0,0.0,None,0.0,0.0,39.6,19.1,273.7,1009.0,100.0,24.1,95,0.3,1,10,Overcast,cloudy,remote,864.0,0.037037037037037035
2022,9,11,14,40.0,14.6,14.6,12.1,84.96,0.0,0.0,rain,0.0,0.0,37.4,16.2,273.8,1009.0,100.0,23.4,150,0.5,2,10,Overcast,cloudy,remote,864.0,0.046296296296296294
2022,9,11,15,49.0,14.9,14.9,12.7,86.68,0.0,0.0,rain,0.0,0.0,33.8,16.9,266.0,1009.0,100.0,13.7,158,0.6,2,10,Overcast,cloudy,remote,864.0,0.056712962962962965
2022,9,11,16,16.0,14.5,14.5,12.6,88.37,0.0,0.0,rain,0.0,0.0,38.9,17.3,270.8,1009.0,100.0,7.3,46,0.2,0,10,Overcast,cloudy,remote,864.0,0.018518518518518517
2022,9,11,17,53.0,14.1,14.1,12.5,90.09,0.0,0.0,rain,0.0,0.0,36.4,17.6,275.2,1008.0,100.0,16.9,12,0.0,0,10,Overcast,cloudy,remote,864.0,0.061342592592592594
2022,9,11,18,58.0,12.1,12.1,10.8,91.76,0.0,0.0,rain,0.0,0.0,35.6,14.4,299.0,1008.3,100.0,6.7,23,0.1,0,10,Overcast,cloudy,33177099999.3339,852.0,0.06807511737089202
2022,9,11,19,33.0,13.1,13.1,11.3,88.83,0.0,0.0,rain,0.0,0.0,29.2,16.6,314.2,1008.0,100.0,14.1,7,0.0,0,10,Overcast,cloudy,remote,864.0,0.03819444444444445
2022,9,11,20,12.0,11.8,11.8,9.6,86.38,0.0,0.0,None,0.0,0.0,34.2,15.8,300.7,1009.0,100.0,24.1,2,0.0,0,10,Overcast,cloudy,remote,864.0,0.013888888888888888
2022,9,11,21,0.0,10.2,10.2,8.7,90.41,10.218,100.0,rain,0.0,0.0,30.6,7.2,292.0,1009.2,100.0,6.7,0,0.0,0,10,"Rain, Overcast",rain,33177099999.3339,852.0,0.0
2022,9,11,22,0.0,11.0,11.0,9.2,88.66,0.0,0.0,rain,0.0,0.0,28.4,15.1,270.1,1010.0,99.2,23.9,0,0.0,0,10,Overcast,cloudy,remote,864.0,0.0
2022,9,11,23,0.0,10.9,10.9,8.9,87.46,0.0,0.0,rain,0.0,0.0,29.5,15.8,264.2,1010.0,95.6,24.1,0,0.0,0,10,Overcast,cloudy,remote,864.0,0.0
2022,9,12,0,0.0,9.7,8.8,8.7,93.28,0.0,0.0,rain,0.0,0.0,31.0,7.2,266.0,1009.2,100.0,10.0,0,0.0,0,10,Overcast,cloudy,33177099999.3339,852.0,0.0
2022,9,12,1,0.0,11.1,11.1,9.6,90.47,0.0,0.0,None,0.0,0.0,37.1,20.2,268.7,1009.0,100.0,24.1,0,0.0,0,10,Overcast,cloudy,remote,864.0,0.0
2022,9,12,2,0.0,11.1,11.1,9.1,87.48,0.0,0.0,rain,0.0,0.0,37.4,20.2,271.6,1009.0,100.0,24.1,0,0.0,0,10,Overcast,cloudy,remote,864.0,0.0
2022,9,12,3,0.0,10.8,10.8,9.0,88.64,0.0,0.0,rain,0.0,0.0,38.9,20.2,283.7,1009.0,100.0,16.9,0,0.0,0,10,Overcast,cloudy,remote,864.0,0.0
2022,9,12,4,0.0,10.6,10.6,8.7,88.03,0.0,0.0,rain,0.0,0.0,37.8,17.6,284.3,1009.0,100.0,17.1,0,0.0,0,10,Overcast,cloudy,remote,864.0,0.0
2022,9,12,5,0.0,10.5,10.5,9.3,92.28,0.0,0.0,rain,0.0,0.0,32.0,16.6,284.8,1009.0,100.0,13.0,0,0.0,0,10,Overcast,cloudy,remote,864.0,0.0
2022,9,12,6,0.0,9.3,7.2,8.8,96.69,0.0,0.0,rain,0.0,0.0,33.5,14.0,300.0,1008.9,100.0,9.1,0,0.0,0,10,Overcast,cloudy,33177099999.3339,852.0,0.0
2022,9,12,7,0.0,9.8,7.2,8.6,92.24,0.0,0.0,rain,0.0,0.0,34.2,18.7,284.3,1009.0,100.0,24.1,0,0.0,0,10,Overcast,cloudy,remote,864.0,0.0
2022,9,12,8,11.0,9.8,7.2,8.6,92.24,0.0,0.0,rain,0.0,0.0,34.2,18.4,290.2,1009.0,100.0,24.1,1,0.0,0,10,Overcast,cloudy,remote,864.0,0.01273148148148148
2022,9,12,9,27.0,9.6,7.6,9.1,96.34,1.555,100.0,rain,0.0,0.0,33.5,14.0,300.0,1009.6,100.0,4.4,8,0.0,0,10,"Rain, Overcast",rain,33177099999.3339,852.0,0.03169014084507042
2022,9,12,10,74.0,10.1,10.1,9.0,92.88,0.0,0.0,rain,0.0,0.0,32.0,17.6,298.6,1010.0,100.0,24.1,16,0.1,0,10,Overcast,cloudy,remote,864.0,0.08564814814814815
2022,9,12,11,189.0,10.2,10.2,9.0,92.26,0.0,0.0,rain,0.0,0.0,33.8,18.0,300.4,1010.0,100.0,16.7,23,0.1,0,10,Overcast,cloudy,remote,864.0,0.21875
2022,9,12,12,265.0,10.7,10.7,9.3,90.93,0.0,0.0,rain,0.0,0.0,36.7,14.0,310.0,1010.7,100.0,9.1,18,0.1,0,10,Overcast,cloudy,33177099999.3339,852.0,0.31103286384976525
2022,9,12,13,254.0,10.5,10.5,9.0,90.43,0.0,0.0,rain,0.0,0.0,39.2,21.2,304.9,1010.0,100.0,24.1,18,0.1,0,10,Overcast,cloudy,remote,864.0,0.29398148148148145
2022,9,12,14,168.0,10.6,10.6,9.2,91.05,0.0,0.0,rain,0.0,0.0,39.6,20.2,304.6,1011.0,100.0,24.1,26,0.1,0,10,Overcast,cloudy,remote,864.0,0.19444444444444445
2022,9,12,15,258.0,11.1,11.1,9.7,91.08,0.0,0.0,rain,0.0,0.0,42.1,19.8,310.1,1011.0,100.0,16.0,23,0.1,0,10,Overcast,cloudy,remote,864.0,0.2986111111111111
2022,9,12,16,64.0,11.2,11.2,9.7,90.48,0.0,0.0,rain,0.0,0.0,38.5,20.2,314.5,1012.0,100.0,23.4,12,0.0,0,10,Overcast,cloudy,remote,864.0,0.07407407407407407
2022,9,12,17,82.0,11.1,11.1,10.0,92.93,0.0,0.0,rain,0.0,0.0,36.7,16.6,307.0,1012.0,100.0,20.5,9,0.0,0,10,Overcast,cloudy,remote,864.0,0.09490740740740741
2022,9,12,18,63.0,11.0,11.0,9.9,92.8,0.0,0.0,rain,0.0,0.0,30.6,12.4,304.0,1013.2,100.0,9.1,6,0.0,0,10,Overcast,cloudy,33177099999.3339,852.0,0.07394366197183098
2022,9,12,19,12.0,11.2,11.2,10.2,93.56,0.0,0.0,rain,0.0,0.0,32.4,17.6,308.5,1012.0,100.0,18.7,4,0.0,0,10,Overcast,cloudy,remote,864.0,0.013888888888888888
2022,9,12,20,3.0,11.1,11.1,10.4,95.45,0.0,0.0,rain,0.0,0.0,32.0,15.8,310.2,1013.0,100.0,24.1,0,0.0,0,10,Overcast,cloudy,remote,864.0,0.003472222222222222
2022,9,12,21,0.0,10.8,10.8,9.7,92.65,0.677,100.0,rain,0.0,0.0,28.4,10.8,304.0,1013.9,100.0,10.0,0,0.0,0,10,"Rain, Overcast",rain,33177099999.3339,852.0,0.0
2022,9,12,22,0.0,11.3,11.3,10.6,95.46,0.0,0.0,rain,0.0,0.0,26.3,14.4,317.1,1013.0,99.8,24.1,0,0.0,0,10,Overcast,cloudy,remote,864.0,0.0
2022,9,12,23,0.0,11.2,11.2,10.5,95.45,0.0,0.0,rain,0.0,0.0,26.3,14.0,318.6,1013.0,97.7,24.1,0,0.0,0,10,Overcast,cloudy,remote,864.0,0.0
2022,9,13,0,0.0,10.7,10.7,9.8,93.9,0.0,0.0,None,0.0,0.0,25.6,7.2,300.0,1014.0,100.0,10.0,0,0.0,0,10,Overcast,cloudy,33177099999.3339,852.0,0.0
2022,9,13,1,0.0,11.0,11.0,10.4,96.09,0.0,0.0,None,0.0,0.0,23.8,11.9,318.1,1014.0,97.4,24.1,0,0.0,0,10,Overcast,cloudy,remote,864.0,0.0
2022,9,13,2,0.0,10.9,10.9,10.3,96.08,0.0,0.0,None,0.0,0.0,21.6,10.8,317.2,1014.0,98.1,24.1,0,0.0,0,10,Overcast,cloudy,remote,864.0,0.0
2022,9,13,3,0.0,10.7,10.7,8.9,88.63,0.0,0.0,None,0.0,0.0,19.4,3.6,280.0,1013.4,100.0,10.0,0,0.0,0,10,Overcast,cloudy,33177099999,803.0,0.0
2022,9,13,4,0.0,10.8,10.8,10.4,97.37,0.0,0.0,None,0.0,0.0,17.3,9.4,308.4,1013.0,97.8,24.1,0,0.0,0,10,Overcast,cloudy,remote,864.0,0.0
2022,9,13,5,0.0,10.6,10.6,10.2,97.37,0.0,0.0,None,0.0,0.0,20.9,11.5,310.2,1013.0,98.7,24.1,0,0.0,0,10,Overcast,cloudy,remote,864.0,0.0
2022,9,13,6,0.0,10.2,10.2,8.6,90.29,0.0,0.0,None,0.0,0.0,23.4,5.2,314.0,1013.4,100.0,10.0,0,0.0,0,10,Overcast,cloudy,33177099999.3339,852.0,0.0
2022,9,13,7,0.0,10.4,10.4,9.8,96.07,0.0,0.0,None,0.0,0.0,23.8,11.5,310.1,1013.0,99.5,24.1,0,0.0,0,10,Overcast,cloudy,remote,864.0,0.0
2022,9,13,8,3.0,10.4,10.4,9.7,95.42,0.0,0.0,None,0.0,0.0,20.9,10.4,317.4,1013.0,99.8,24.1,8,0.0,0,10,Overcast,cloudy,remote,864.0,0.003472222222222222
2022,9,13,9,24.0,11.0,11.0,9.2,88.8,0.166,100.0,rain,0.0,0.0,21.6,7.2,319.0,1013.4,95.5,10.0,24,0.1,0,10,"Rain, Overcast",rain,33177099999.3339,852.0,0.028169014084507043
2022,9,13,10,34.0,11.2,11.2,9.8,91.09,0.0,0.0,None,0.0,0.0,21.6,11.2,336.0,1013.0,94.5,24.1,61,0.2,1,10,Overcast,cloudy,remote,864.0,0.03935185185185185
2022,9,13,11,104.0,11.7,11.7,9.8,88.13,0.0,0.0,None,0.0,0.0,21.2,10.1,325.9,1013.0,99.8,24.1,141,0.5,1,10,Overcast,cloudy,remote,864.0,0.12037037037037036
2022,9,13,12,73.0,12.7,12.7,8.8,77.03,0.0,0.0,None,0.0,0.0,20.5,6.8,310.0,1013.5,95.5,32.2,228,0.8,2,10,Overcast,cloudy,33177099999.3339,852.0,0.08568075117370892
2022,9,13,13,98.0,11.9,11.9,9.8,86.97,0.0,0.0,None,0.0,0.0,21.2,10.8,307.6,1013.0,100.0,24.1,373,1.3,4,10,Overcast,cloudy,remote,864.0,0.11342592592592593
2022,9,13,14,82.0,12.7,12.7,10.1,84.19,0.0,0.0,rain,0.0,0.0,20.9,11.2,304.6,1013.0,97.6,24.1,490,1.8,5,10,Overcast,cloudy,remote,864.0,0.09490740740740741
2022,9,13,15,101.0,16.7,16.7,7.2,53.45,0.0,0.0,rain,0.0,0.0,23.0,10.8,290.0,1012.2,60.0,10.0,311,1.1,3,10,Partially cloudy,partly-cloudy-day,33393099999,772.0,0.13082901554404144
2022,9,13,16,129.0,15.0,15.0,9.1,67.8,0.0,0.0,None,0.0,0.0,24.8,12.2,293.8,1012.0,42.6,24.1,118,0.4,1,10,Partially cloudy,partly-cloudy-day,remote,864.0,0.14930555555555555
2022,9,13,17,62.0,14.7,14.7,8.5,66.38,0.0,0.0,None,0.0,0.0,23.8,11.2,286.7,1011.0,97.6,24.1,159,0.6,2,10,Overcast,cloudy,remote,864.0,0.07175925925925926
2022,9,13,18,20.0,15.3,15.3,8.1,61.98,0.0,0.0,None,0.0,0.0,20.5,5.2,318.0,1011.0,80.0,32.2,215,0.8,2,10,Partially cloudy,partly-cloudy-day,33177099999.3339,852.0,0.023474178403755867
2022,9,13,19,10.0,13.6,13.6,10.1,79.38,0.0,0.0,None,0.0,0.0,10.8,4.0,231.3,1011.0,100.0,24.1,83,0.3,1,10,Overcast,cloudy,remote,864.0,0.011574074074074073
2022,9,13,20,1.0,12.4,12.4,9.7,83.59,0.0,0.0,None,0.0,0.0,6.8,3.6,204.7,1011.0,100.0,24.1,9,0.0,0,10,Overcast,cloudy,remote,864.0,0.0011574074074074073
2022,9,13,21,0.0,11.7,11.7,9.6,86.46,0.0,0.0,None,0.0,0.0,7.9,2.0,20.0,1011.0,91.1,10.0,0,0.0,0,10,Overcast,cloudy,33177099999.3339,852.0,0.0
2022,9,13,22,0.0,12.0,12.0,8.7,80.23,0.0,0.0,None,0.0,0.0,7.9,4.3,237.9,1011.0,92.9,24.1,0,0.0,0,10,Overcast,cloudy,remote,864.0,0.0
2022,9,13,23,0.0,11.7,11.7,8.5,80.73,0.0,0.0,None,0.0,0.0,8.6,4.7,234.2,1011.0,98.2,24.1,0,0.0,0,10,Overcast,cloudy,remote,864.0,0.0
2022,9,14,0,0.0,11.3,11.3,9.4,88.29,0.0,0.0,None,0.0,0.0,8.3,2.0,180.0,1010.2,85.5,10.0,0,0.0,0,10,Partially cloudy,partly-cloudy-night,33177099999.3339,852.0,0.0
2022,9,14,1,0.0,11.4,11.4,8.2,80.69,0.0,0.0,None,0.0,0.0,8.3,5.0,198.6,1010.0,87.7,24.1,0,0.0,0,10,Partially cloudy,partly-cloudy-night,remote,864.0,0.0
2022,9,14,2,0.0,11.2,11.2,7.9,80.12,0.0,0.0,None,0.0,0.0,10.4,6.1,198.8,1010.0,56.3,24.1,0,0.0,0,10,Partially cloudy,partly-cloudy-night,remote,864.0,0.0
2022,9,14,3,0.0,12.1,12.1,9.9,86.41,0.0,0.0,None,0.0,0.0,12.2,3.6,190.0,1009.5,80.0,10.0,0,0.0,0,10,Partially cloudy,partly-cloudy-night,33393099999,772.0,0.0
2022,9,14,4,0.0,11.2,11.2,9.0,86.32,0.0,0.0,None,0.0,0.0,16.9,9.4,201.2,1008.0,97.1,24.1,0,0.0,0,10,Overcast,cloudy,remote,864.0,0.0
2022,9,14,5,0.0,11.7,11.7,9.3,85.21,0.0,0.0,None,0.0,0.0,16.9,7.6,213.9,1008.0,99.9,24.1,0,0.0,0,10,Overcast,cloudy,remote,864.0,0.0
2022,9,14,6,0.0,12.9,12.9,10.7,86.36,0.0,0.0,None,0.0,0.0,18.0,4.0,220.0,1006.9,91.1,6.7,0,0.0,0,10,Overcast,cloudy,33177099999.3339,852.0,0.0
2022,9,14,7,0.0,12.5,12.5,9.4,81.39,0.0,0.0,None,0.0,0.0,22.3,11.9,226.9,1007.0,97.9,24.1,0,0.0,0,10,Overcast,cloudy,remote,864.0,0.0
2022,9,14,8,8.0,12.7,12.7,9.7,81.96,0.0,0.0,None,0.0,0.0,22.0,11.5,237.3,1007.0,95.8,18.9,41,0.1,0,10,Overcast,cloudy,remote,864.0,0.009259259259259259
2022,9,14,9,22.0,14.4,14.4,11.3,81.52,0.388,100.0,rain,0.0,0.0,25.2,8.8,246.0,1006.4,57.8,10.0,69,0.2,1,10,"Rain, Partially cloudy",rain,33177099999.3339,852.0,0.025821596244131457
2022,9,14,10,63.0,15.1,15.1,11.4,78.55,0.0,0.0,None,0.0,0.0,29.9,16.2,255.4,1007.0,99.0,23.7,302,1.1,3,10,Overcast,cloudy,remote,864.0,0.07291666666666667
2022,9,14,11,199.0,15.3,15.3,12.0,80.68,0.0,0.0,None,0.0,0.0,29.5,13.0,253.9,1007.0,100.0,23.9,237,0.9,2,10,Overcast,cloudy,remote,864.0,0.23032407407407407
2022,9,14,12,360.0,17.2,17.2,11.9,71.01,0.0,0.0,None,0.0,0.0,25.6,14.4,270.0,1005.8,80.0,20.0,191,0.7,2,10,Partially cloudy,partly-cloudy-day,33177099999,803.0,0.44831880448318806
2022,9,14,13,244.0,17.7,17.7,12.8,73.0,0.0,0.0,None,0.0,0.0,34.2,17.6,253.9,1007.0,100.0,24.1,73,0.3,1,10,Overcast,cloudy,remote,864.0,0.2824074074074074
2022,9,14,14,592.0,18.1,18.1,13.5,74.51,0.0,0.0,None,0.0,0.0,42.1,18.0,280.2,1007.0,100.0,24.1,313,1.1,3,10,Overcast,cloudy,remote,864.0,0.6851851851851852
2022,9,14,15,496.0,20.4,20.4,11.6,56.99,0.0,0.0,None,0.0,0.0,33.1,18.0,261.0,1005.6,80.0,15.5,342,1.2,3,10,Partially cloudy,partly-cloudy-day,33177099999.3339,852.0,0.5821596244131455
2022,9,14,16,497.0,20.6,20.6,12.9,61.32,0.0,0.0,rain,0.0,0.0,41.0,19.4,262.7,1006.0,88.6,24.1,467,1.7,5,10,Partially cloudy,partly-cloudy-day,remote,864.0,0.5752314814814815
2022,9,14,17,516.0,20.3,20.3,13.1,63.29,0.0,0.0,None,0.0,0.0,35.6,15.5,257.5,1005.0,100.0,24.1,248,0.9,2,10,Overcast,cloudy,remote,864.0,0.5972222222222222
2022,9,14,18,244.0,19.3,19.3,11.0,58.67,0.0,0.0,None,0.0,0.0,28.8,14.0,240.0,1005.2,80.0,32.2,129,0.5,1,10,Partially cloudy,partly-cloudy-day,33177099999.3339,852.0,0.2863849765258216
2022,9,14,19,67.0,18.1,18.1,13.6,75.0,0.0,0.0,None,0.0,0.0,19.8,10.8,235.0,1005.0,100.0,24.1,40,0.1,0,10,Overcast,cloudy,remote,864.0,0.0775462962962963
2022,9,14,20,8.0,16.9,16.9,12.7,76.28,0.0,0.0,None,0.0,0.0,22.0,11.5,237.6,1006.0,100.0,24.1,3,0.0,0,10,Overcast,cloudy,remote,864.0,0.009259259259259259
2022,9,14,21,0.0,15.8,15.8,13.2,84.01,0.0,0.0,None,0.0,0.0,21.2,3.2,220.0,1005.4,100.0,10.0,0,0.0,0,10,Overcast,cloudy,33177099999.3339,852.0,0.0
2022,9,14,22,0.0,15.6,15.6,13.2,85.63,0.0,0.0,None,0.0,0.0,20.9,10.8,237.0,1006.0,98.7,24.1,0,0.0,0,10,Overcast,cloudy,remote,864.0,0.0
2022,9,14,23,0.0,15.1,15.1,13.6,90.75,0.0,0.0,None,0.0,0.0,19.4,8.3,234.1,1006.0,96.0,24.1,0,0.0,0,10,Overcast,cloudy,remote,864.0,0.0
2022,9,15,0,0.0,15.3,15.3,12.8,85.37,0.0,0.0,None,0.0,0.0,14.8,7.2,216.0,1005.4,100.0,10.0,0,0.0,0,10,Overcast,cloudy,33177099999.3339,852.0,0.0
2022,9,15,1,0.0,14.3,14.3,13.4,94.32,0.0,0.0,None,0.0,0.0,12.6,6.8,212.2,1006.0,100.0,24.1,0,0.0,0,10,Overcast,cloudy,remote,864.0,0.0
2022,9,15,2,0.0,14.1,14.1,13.4,95.55,0.0,0.0,None,0.0,0.0,13.0,6.1,206.3,1005.0,100.0,24.1,0,0.0,0,10,Overcast,cloudy,remote,864.0,0.0
2022,9,15,3,0.0,15.4,15.4,12.6,83.39,0.0,0.0,None,0.0,0.0,12.2,3.6,230.0,1003.5,100.0,10.0,0,0.0,0,10,Overcast,cloudy,33177099999,803.0,0.0
2022,9,15,4,0.0,14.1,14.1,13.6,96.81,0.0,0.0,None,0.0,0.0,10.8,5.8,207.7,1004.0,100.0,24.1,0,0.0,0,10,Overcast,cloudy,remote,864.0,0.0
2022,9,15,5,0.0,14.1,14.1,13.8,98.07,0.0,0.0,rain,0.0,0.0,10.4,5.4,192.1,1004.0,100.0,22.3,0,0.0,0,10,Overcast,cloudy,remote,864.0,0.0
2022,9,15,6,0.0,14.7,14.7,13.7,93.4,0.0,0.0,rain,0.0,0.0,11.5,5.2,167.0,1002.3,100.0,5.3,0,0.0,0,10,Overcast,cloudy,33177099999.3339,852.0,0.0
2022,9,15,7,0.0,14.3,14.3,14.0,98.08,0.0,0.0,rain,0.0,0.0,11.9,5.4,169.5,1002.0,100.0,6.3,0,0.0,0,10,Overcast,cloudy,remote,864.0,0.0
2022,9,15,8,38.0,14.4,14.4,14.1,98.08,0.0,0.0,rain,0.0,0.0,11.5,6.1,158.9,1002.0,97.6,19.0,1,0.0,0,10,Overcast,cloudy,remote,864.0,0.04398148148148148
2022,9,15,9,170.0,14.9,14.9,14.1,95.24,2.02,100.0,rain,0.0,0.0,11.5,3.2,180.0,1000.8,100.0,4.7,11,0.0,0,10,"Rain, Overcast",rain,33177099999.3339,852.0,0.19953051643192488
2022,9,15,10,312.0,15.0,15.0,14.4,96.2,0.0,0.0,None,0.0,0.0,11.5,6.1,196.4,1001.0,99.5,24.1,20,0.1,0,10,Overcast,cloudy,remote,864.0,0.3611111111111111
